id,nightly_rate_quoted,cleaning_fee,rating_value,rating_cleanliness,rating_overall,before_you_leave
810982729692636164,32.2,10.0,4.7,4.5,4.53,
53494935,77.0,10.0,4.9,4.9,4.88,['Return keys']
17752507,77.83333333333333,17.0,4.9,5.0,4.87,
853610740524849113,40.6,15.0,4.3,4.3,4.33,
40201619,22.8,83.0,4.5,4.4,4.54,
35037877,59.8,35.0,4.9,4.6,4.86,
54048169,75.0,,4.9,5.0,4.97,
912261453386166282,96.4,100.0,,,,
28538337,29.0,,4.7,4.6,4.61,
16781530,46.42857142857143,15.0,4.5,4.3,4.42,
884175547520098114,40.5,,5.0,4.8,5.0,
15043144,61.6,10.0,4.8,4.8,4.81,
22647800,80.0,8.0,4.9,5.0,4.96,
23122592,22.8,15.0,4.8,4.7,4.82,
50212730,83.0,,5.0,4.9,4.95,['Return keys']
884315758441746843,31.571428571428573,,4.9,5.0,5.0,
51749387,71.0,30.0,4.9,4.9,4.89,
828415415713677290,41.666666666666664,,5.0,5.0,4.88,
792157794825949262,142.4,70.0,4.9,4.9,4.93,
45649212,98.83333333333333,35.0,4.8,4.7,4.84,"['Throw trash away', 'Additional requests - Return remote to remote holder\nLeave bedroom door wide open (please ensure main doors are closed)']"
768017798932845929,42.8,35.0,4.8,4.9,4.91,
928295998416386120,105.0,,,,,
52638628,40.0,40.0,4.8,4.7,4.91,
903818441033819418,114.8,70.0,,,,"['Turn things off', 'Additional requests - Please rinse dishes and place them in the dishwasher before you leave. And please make sure to leave the washer door open so it can air out and clean the lint trap each time on the dryer.']"
665102181619045258,79.2,60.0,4.7,4.7,4.82,
46259064,101.8,50.0,4.5,4.6,4.61,
878104893587120556,136.0,35.0,4.7,4.7,4.33,['Lock up']
46091235,107.2,35.0,4.8,4.8,4.82,"['Throw trash away', 'Additional requests - Return remote control to holder\nLeave ROOM door wide open (we know it will shut but wide open will keep it ajar and keep all main doors closed throughout stay)']"
29194537,59.4,,4.7,4.6,4.66,
50177336,91.6,51.0,4.6,4.8,4.73,
863691219097429910,133.0,50.0,5.0,5.0,5.0,
837654001202334074,155.8,,4.4,4.7,4.58,
912500297664912395,130.2,70.0,,,,
28982045,0.2,75.0,4.9,5.0,4.99,
37008224,56.833333333333336,10.0,4.4,4.3,4.22,
640034142960477648,162.66666666666666,55.0,4.5,4.5,4.61,
714550557970047072,164.8,120.0,5.0,4.9,4.98,
23293249,121.4,55.0,4.8,4.9,4.77,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Additional requests - Leave bedding on bed; ; no need to remove it.']"
802243863547960061,0.16666666666666666,65.0,4.9,5.0,4.96,
664544663097127916,108.0,80.0,4.8,4.9,4.91,
53074694,111.8,120.0,,,,
14349670,80.0,,4.8,4.8,4.8,
48932073,154.6,35.0,4.7,4.7,4.78,"['Throw trash away', 'Additional requests - Return remote to remote holder\nLeave ROOM door wide open (main doors should always be fully closed)']"
2305230,35.6,,4.6,4.6,4.52,
580550047834328740,35.0,25.0,4.8,4.9,4.79,['Return keys']
918292690304122077,136.8,35.0,4.5,5.0,5.0,"['Turn things off', 'Return keys', 'Additional requests - Dear guest\nWe hope you enjoyed your stay at our beloved home. \nJust to kindly remind you, check out is by 1200 pm.\nBefore leaving, please remember to close all the windows , turn off all the indoor lights or appliances you may have used during your stay.  \nPlease remember to return the house keys in the lock box and once closed scramble the numbers.\nSafe travels back home. ']"
654559278114991254,121.8,49.0,4.8,4.9,4.84,"['Throw trash away', 'Turn things off', 'Lock up']"
656625608512609851,92.4,70.0,4.8,4.9,4.84,
841470096685898619,34.0,30.0,4.7,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up', ""Additional requests - Wash any dishes you have used.\nRemove any food you don't want from the room, refrigerator and kitchen cabinets. Throw away leftover food you don't want.""]"
868062297397747026,0.16666666666666666,75.0,4.6,5.0,4.71,
571714653003583037,93.2,70.0,4.6,4.9,4.78,
52175506,21.0,10.0,4.9,4.3,4.46,
52242765,55.666666666666664,20.0,4.5,4.7,4.68,
23294569,55.0,25.0,4.9,5.0,4.95,
841653025955157554,36.2,30.0,4.9,5.0,4.85,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up', ""Additional requests - Wash any dishes you have used.\nRemove any food you don't want from the room, refrigerator and kitchen cabinets. Throw away leftover food you don't want.""]"
744889179453188418,136.8,50.0,4.7,4.9,4.74,
46915572,72.71428571428571,35.0,4.8,4.7,4.76,"['Throw trash away', 'Additional requests - Return remote control to holder\nLeave ROOM door wide open (keep all main doors closed through your stay)']"
714557756938037455,109.2,70.0,4.7,4.9,4.73,
577343244199118396,71.4,39.0,4.7,4.8,4.81,
634380865591953224,89.0,45.0,4.5,4.3,4.48,
916072968564496411,106.4,120.0,,,,
21013562,155.6,76.0,4.7,4.9,4.89,
726114534395366449,0.2,60.0,4.8,4.7,4.68,
734888896626640333,95.8,,5.0,4.9,5.0,['Return keys']
602682520572887768,115.6,30.0,4.9,4.9,4.86,
923362426551517744,99.0,69.0,,,,
18738106,60.4,30.0,4.9,4.9,4.92,['Return keys']
685645347475225424,79.2,60.0,4.8,4.8,4.84,
41693169,144.8,,4.6,4.8,4.61,
39328389,121.4,78.0,4.9,5.0,4.96,
14085322,138.6,35.0,4.7,4.8,4.78,
22287352,139.8,45.0,4.8,4.9,4.91,
679639297243372100,79.0,35.0,4.8,4.6,4.7,
916037966784835718,58.6,,,,,
6504170,148.0,,4.8,4.8,4.86,"['Gather used towels', 'Turn things off', 'Return keys', 'Additional requests - Lastly, please send me a quick message just to let me know that you’ve checked out.']"
926109884132328314,0.2,60.0,,,,
861602080058284287,40.6,30.0,5.0,5.0,5.0,
47077568,99.0,40.0,5.0,4.9,4.93,"['Gather used towels', 'Turn things off', 'Return keys', 'Lock up', 'Additional requests - Leave bedding where it is-on the bed(s)\nText me when you have left. ']"
884082298268360670,40.0,,4.4,4.0,4.0,
5297152,57.42857142857143,35.0,4.8,5.0,4.9,
44227240,100.8,40.0,4.5,4.5,4.64,
1663673,111.6,100.0,4.8,4.9,4.9,
18072628,74.4,45.0,4.9,4.9,4.92,
52331704,72.8,19.0,4.9,5.0,4.94,['Return keys']
598593646502067447,88.0,70.0,4.8,4.7,4.88,
781408669396262378,54.0,,4.5,4.4,4.48,['Lock up']
11697616,63.6,5.0,4.9,4.8,4.8,
895605385658281403,88.2,50.0,3.3,3.7,3.33,
24085799,69.0,,4.6,4.2,4.41,
10518084,74.0,,5.0,5.0,4.99,
53509699,0.2,,4.5,4.7,4.77,
21862111,101.66666666666667,75.0,5.0,4.9,4.95,
26897622,140.0,,5.0,5.0,5.0,
36912569,61.0,25.0,4.9,4.9,4.92,
584969144034934534,75.0,10.0,4.7,4.8,4.77,"['Throw trash away', 'Turn things off', 'Additional requests - Make sure to notify host as soon as you check out and please leave room door ajar so cleaning services will know that you have checked out.  Thanks you.']"
27813404,108.0,100.0,,,,
52259311,76.2,12.0,4.7,4.7,4.74,
29231503,85.71428571428571,20.0,4.9,4.7,4.9,
599101808911768002,125.2,35.0,5.0,5.0,4.98,
25191501,111.6,76.0,4.6,4.8,4.78,
51584325,68.2,39.0,4.6,4.4,4.62,
902824722083346695,125.0,40.0,,,,
923981443138332796,45.0,,,,,
656581427272696333,93.4,70.0,4.4,4.8,4.66,
913288200901346094,144.0,60.0,4.8,5.0,4.8,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up']"
12933857,67.8,50.0,4.9,4.7,4.81,
617520459379047326,91.0,80.0,4.7,4.7,4.78,
36604492,64.28571428571429,35.0,4.4,4.5,4.32,
711542495666889849,89.8,39.0,4.2,4.5,4.16,
19124180,109.0,55.0,4.7,4.8,4.79,
51104327,198.8,150.0,4.5,4.5,4.58,
39105734,177.8,50.0,4.8,4.8,4.84,
609500552813051903,96.2,39.0,4.5,4.3,4.48,
899370629988417105,65.0,75.0,4.8,4.5,4.75,"['Gather used towels', 'Turn things off', 'Return keys']"
51584207,48.714285714285715,39.0,4.5,4.6,4.53,
724644315146483381,64.0,39.0,4.7,4.8,4.72,
38351431,191.0,,4.4,4.6,4.4,
233933,60.0,20.0,4.8,4.8,4.79,
30976034,128.0,35.0,4.7,4.8,4.62,
753059732737671055,109.4,70.0,4.7,4.8,4.85,
7901694,65.85714285714286,29.0,4.9,4.9,4.87,['Return keys']
567386205323496488,0.2,,4.5,4.8,4.58,
640710378187020053,0.4,100.0,4.8,4.8,4.83,
838687420563524780,50.0,50.0,4.3,4.3,4.43,
900027751786038180,0.4,100.0,4.5,5.0,4.5,
695652663607624015,0.2,150.0,4.9,5.0,4.94,
22714487,198.2,,4.9,4.9,4.89,
38615966,35.714285714285715,25.0,4.2,4.5,4.08,
52632315,155.0,75.0,4.7,4.8,4.87,
50100628,56.0,55.0,4.9,5.0,4.87,
14741430,157.0,65.0,4.9,5.0,4.97,
618236229933046969,0.16666666666666666,150.0,4.7,4.8,4.76,
837659616246978644,122.28571428571429,,4.5,4.7,4.7,
771844577366428421,0.2,100.0,4.6,4.7,4.71,
902377066235617518,111.8,60.0,4.7,5.0,5.0,
721675856886618431,180.0,125.0,4.8,4.8,4.86,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - Please remove all used linens (sheets only) from beds and store to washer unit. ']"
8153968,60.0,40.0,4.8,4.9,4.86,
681808293678686182,115.83333333333333,60.0,4.8,5.0,4.91,
925561469599311446,0.6666666666666666,,,,,
808048225308192110,138.57142857142858,195.0,4.6,4.7,4.63,
782525235032023073,0.4,250.0,4.9,5.0,5.0,
47091102,127.6,45.0,4.2,4.0,4.23,
881358620875977025,159.0,150.0,5.0,4.7,5.0,
14711066,120.0,20.0,4.9,4.8,4.92,
48890562,104.33333333333333,85.0,4.9,4.7,4.89,
21422893,121.6,90.0,4.8,4.9,4.86,
620800540630600627,0.2,90.0,4.9,4.9,4.97,"['Throw trash away', 'Turn things off', 'Return keys', 'Additional requests - Ensure that the thermostat is configured as follows:\nTemperature: Between 70-72F\nFan: Auto\nIf Winter: Heat or OFF\nIf Summer: Cool or OFF']"
894198580756155228,99.5,80.0,,,,
601435058271418249,171.6,175.0,4.9,4.7,4.9,
37053533,120.42857142857143,85.0,4.8,4.9,4.88,
900208262575580836,152.0,,,,,
18274159,67.83333333333333,45.0,4.9,5.0,4.94,
46106793,57.6,15.0,4.7,4.6,4.67,
714304503008617477,68.4,50.0,4.8,4.5,4.7,
54121974,65.2,65.0,4.9,4.9,4.86,
680402798369153113,70.2,,4.9,4.4,4.84,
917987522380336268,125.0,150.0,,,,
772514253971151456,91.6,60.0,4.9,4.8,4.85,
30952446,142.0,79.0,4.8,5.0,5.0,
886216778024388990,145.33333333333334,100.0,4.9,5.0,5.0,"['Gather used towels', 'Turn things off', 'Lock up']"
7901691,67.33333333333333,19.0,4.9,5.0,4.95,
50194260,135.0,69.0,4.7,4.9,4.88,
802443418767093865,45.0,30.0,,,,
729741831628583054,40.714285714285715,20.0,4.8,4.8,4.67,
926284637242426489,0.6,200.0,,,,
45798672,31.0,30.0,4.8,4.6,4.71,
926984534948097311,0.8,500.0,,,,
670182137127522971,180.0,210.0,4.9,5.0,5.0,
14028571,69.0,45.0,4.7,4.5,4.66,
29877084,0.2,138.0,4.8,4.8,4.91,
24288027,160.8,75.0,5.0,4.9,4.97,"['Gather used towels', 'Return keys', 'Lock up']"
621240346525815990,59.4,10.0,4.7,4.2,4.48,
923049631237958566,103.6,150.0,,,,
30930197,112.0,95.0,4.8,4.9,4.82,
13416789,119.0,40.0,4.8,4.6,4.76,
681768552735273379,127.2,60.0,4.7,4.9,4.88,
636355767032689677,0.6,,4.5,4.5,4.66,
756864129367543529,0.4,175.0,5.0,5.0,5.0,
35262326,125.83333333333333,75.0,4.9,5.0,4.97,
40177336,193.6,85.0,4.9,5.0,4.98,
881870953988341576,140.6,80.0,5.0,5.0,5.0,['Lock up']
745943415929449264,114.8,,4.9,4.9,5.0,
8326731,102.4,30.0,4.9,4.9,4.84,
19101489,92.4,,5.0,5.0,4.95,
26785080,59.4,40.0,5.0,5.0,4.97,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up', 'Additional requests - Please leave the bedding on the beds.  We will take them all off to launder.  If the sofa bed was used, please leave it out to make it easier for us to remove the bedding.  ']"
35614350,129.4,30.0,4.8,4.9,4.89,['Throw trash away']
48528974,179.6,45.0,4.8,5.0,4.87,
737841291009777526,130.0,100.0,4.8,5.0,5.0,
602211629924853127,0.2,325.0,4.7,4.8,4.9,
553511689127358402,83.8,40.0,4.8,4.9,4.81,
1417059,45.0,20.0,4.9,5.0,4.92,
43769655,99.0,65.0,4.9,5.0,4.9,"['Throw trash away', 'Turn things off', 'Return keys']"
759738118917940385,165.0,80.0,5.0,5.0,4.98,
31461538,53.0,40.0,5.0,5.0,4.97,
28914721,85.0,45.0,4.8,4.8,4.79,
41716105,124.6,50.0,4.9,4.9,4.94,
26996088,125.0,50.0,4.8,4.8,4.83,
934487,138.6,10.0,4.9,5.0,4.94,
50037866,0.4,300.0,4.8,4.9,4.91,
54310403,0.2,275.0,5.0,5.0,5.0,
1240503,45.0,20.0,4.9,4.9,4.93,
659748115149629026,172.0,130.0,5.0,5.0,4.94,
46989397,0.4,300.0,4.9,4.9,4.95,
42647618,0.2,95.0,4.9,4.9,4.94,
40969500,0.2,120.0,4.8,4.8,4.77,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up']"
666213498190779835,153.0,,5.0,5.0,5.0,
828557629781031809,153.6,205.0,4.6,4.8,4.69,
904472320622074923,0.2,120.0,,,,
923224088870359691,112.5,130.0,,,,
52858331,0.2,160.0,4.9,5.0,4.98,"['Throw trash away', 'Turn things off', 'Lock up', ""Additional requests - Please place any remotes back in the locations your found them: \nGarage remote and floor lamp remote back on the Living Room Table.\nOutdoor patio light remote in the kitchen.\n Living T light remote on the wall next to fixture. \nTV remotes in the rooms where the TV's are at.""]"
761529273300663082,110.0,50.0,5.0,5.0,5.0,['Gather used towels']
36382908,0.2,95.0,4.9,4.9,4.9,
27857833,62.0,40.0,4.9,5.0,4.94,
915502476924601504,38.0,85.0,3.8,3.8,4.0,
37219686,71.42857142857143,70.0,4.7,4.8,4.71,
20985179,40.714285714285715,25.0,4.8,4.9,4.82,"['Gather used towels', 'Turn things off']"
31740935,116.16666666666667,29.0,4.9,5.0,4.98,
54111617,129.4,80.0,4.8,4.8,4.78,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys']"
562346180634054207,67.6,45.0,4.9,5.0,4.87,
767588584922646042,0.2,175.0,,,,
928381178653135440,185.0,50.0,,,,
50333528,0.2857142857142857,275.0,4.8,4.8,4.9,
764585689954232601,159.4,220.0,5.0,5.0,5.0,
13772563,75.0,45.0,4.9,5.0,4.88,['Turn things off']
51265867,0.2,129.0,4.7,5.0,4.85,
930593799076778322,63.333333333333336,,,,,
892077219510627254,1.0,300.0,5.0,5.0,5.0,
652253208900441044,98.0,100.0,4.8,4.9,4.87,
901462926791928863,150.0,50.0,,,,
52880898,95.0,35.0,4.9,5.0,4.98,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Additional requests - Please leave the door of the room open and notify us when have left the room. ']"
872690898804827829,119.6,,4.9,4.9,4.86,"['Gather used towels', 'Throw trash away', 'Additional requests - Please notify your host that you have checked out of the room. ']"
38606588,105.0,50.0,4.8,4.8,4.82,
622428044421578841,75.0,35.0,4.8,4.9,4.89,
825581706124042741,161.0,75.0,4.9,5.0,5.0,
52088507,0.2,130.0,4.7,4.7,4.7,
36040384,79.0,30.0,4.9,4.9,4.87,
825379013563979471,86.0,20.0,4.9,4.6,4.8,['Gather used towels']
23468848,80.0,45.0,5.0,5.0,5.0,
930597754524789547,90.8,45.0,,,,
584989253825642238,94.8,30.0,4.7,5.0,4.86,
869179827875708040,0.16666666666666666,120.0,5.0,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up', 'Additional requests - -Remove any food items from refrigerator\n-Place dirty dishes in dishwasher  and run a cycle. \n-Feel free to share your thoughts on your stay and possible ways we can enhance your visit in the future..']"
819003163509196031,84.0,25.0,5.0,5.0,5.0,
727638924666662460,156.4,100.0,5.0,5.0,5.0,
855224251638996163,0.2,150.0,4.5,4.8,4.75,
635004176622637241,0.16666666666666666,175.0,4.7,4.9,4.79,
32841626,88.33333333333333,90.0,4.9,4.7,4.83,"['Turn things off', 'Return keys', 'Lock up']"
4421628,100.0,,4.8,4.9,4.93,
50395043,121.0,30.0,4.8,4.9,4.82,
29094166,179.6,100.0,4.8,4.9,4.97,
53606001,0.6,199.0,4.8,4.6,4.84,
686377369727956904,61.0,45.0,4.9,5.0,4.93,
777480687592183205,0.4,258.0,5.0,4.9,5.0,
50580367,127.0,45.0,4.9,5.0,4.94,
42432996,0.2,129.0,4.8,4.9,4.9,
34310518,65.8,30.0,4.8,4.9,4.83,
908075412666740729,68.66666666666667,85.0,5.0,5.0,5.0,
27598570,111.6,,4.9,5.0,4.93,
810512606206067707,85.0,,4.7,4.7,4.86,
53604612,83.33333333333333,20.0,4.8,4.9,4.81,
643766378462581050,166.2,139.0,4.9,5.0,4.92,
46466103,0.4,200.0,4.8,4.8,4.89,
2447110,0.2,150.0,5.0,5.0,5.0,
690742300667569748,65.42857142857143,70.0,4.9,5.0,4.92,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up', 'Additional requests - Close the window & shutter.']"
918393046574837766,45.0,99.0,,,,['Turn things off']
617595463044645576,126.0,85.0,4.8,4.9,4.89,
921408744614997747,105.0,,,,,['Return keys']
21914898,0.2,100.0,5.0,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up', 'Additional requests - Bedroom Linens- turn down comforter on used bed and place any used pillows, shams and extra used blankets on the bed.\nIn the kitchen- we appreciate you either wash and dry dirty dishes, utensils, etc. or rinse and place in dishwasher ( Do not run unless a full load)\nAND- regarding Fridge and Pantry- either take or leave \nThank You']"
894230027676220732,0.2,250.0,4.7,5.0,5.0,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up', ""Additional requests - Clean up the space: Before leaving, make sure to tidy up the space and leave it in the same condition as when you arrived. \nCheck for personal belongings: Double-check all the rooms, drawers, closets, and common areas to ensure you haven't left any personal items behind. It's easy to forget things, so be thorough in your search.""]"
714707749800611755,160.0,80.0,5.0,5.0,5.0,
826122397160038415,0.2,180.0,5.0,5.0,5.0,
48267848,0.2,198.0,4.7,4.6,4.7,
49298330,0.2,150.0,4.9,4.9,4.98,
863263977621521484,162.0,130.0,4.8,4.5,4.67,"['Turn things off', 'Additional requests - please send us a text once you have checked out so we can let cleaners know it is okay to enter']"
40264502,184.6,160.0,4.6,4.6,4.64,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - If any furniture was moved, please return to original position.  Also, any items that are damaged, or lost, please let me know before leaving.']"
52220832,0.2,185.0,4.8,4.9,4.9,
1393792,93.2,65.0,4.9,5.0,4.74,
660215668126153163,130.0,100.0,4.7,4.8,4.64,
51689533,0.2,125.0,4.2,4.8,5.0,
42432495,178.0,129.0,4.8,4.9,4.85,
20691693,0.2,75.0,4.8,5.0,4.93,
51236469,0.2,150.0,4.9,5.0,4.97,
35203930,72.0,,4.8,4.8,4.85,
50599610,0.2,120.0,4.9,4.8,4.97,
53953269,69.0,65.0,4.9,4.9,4.97,
23144926,0.2,95.0,4.9,4.9,4.93,
54310404,0.14285714285714285,139.0,4.8,5.0,4.92,
909024180096799950,191.0,100.0,,,,['Lock up']
913224446290976535,0.4,200.0,,,,
52882856,0.2,30.0,5.0,5.0,5.0,
626929113443193321,1.0,450.0,4.9,4.8,5.0,
585666087013540568,155.0,60.0,5.0,5.0,4.93,
929854396058220787,169.0,,,,,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Return keys', 'Lock up']"
36518919,0.2,120.0,4.9,5.0,4.95,
35316596,0.4,199.0,4.6,4.7,4.72,
45548811,65.0,40.0,5.0,5.0,5.0,
895114380902592157,85.0,,5.0,5.0,4.92,
928868020614911619,40.4,60.0,,,,
39324714,74.5,30.0,4.9,4.9,5.0,
567313860468130287,194.6,62.0,4.8,4.9,4.84,
30536578,0.4,95.0,4.9,4.9,4.94,
39798747,127.0,120.0,4.8,5.0,4.91,
54319987,179.0,70.0,4.8,4.8,4.79,
27207658,0.2,150.0,,,,
642740612607206419,0.14285714285714285,135.0,5.0,5.0,4.98,"['Gather used towels', 'Throw trash away', 'Turn things off', 'Lock up', 'Additional requests - We hope you had a great time! . Our Cleaning Crew arrives promptly at out Check out time- 11am, (if you leave earlier please msg us so we are aware)\nThank You!!!']"
662687483814712449,140.6,30.0,4.9,5.0,4.99,
19228925,175.0,100.0,5.0,5.0,4.99,
737586939524648165,0.6,325.0,4.6,5.0,5.0,
24753791,199.0,50.0,4.7,4.8,4.75,
619725062267449831,112.4,50.0,4.9,5.0,4.89,
52722261,0.2,100.0,4.8,4.9,4.76,
19889951,180.4,60.0,4.8,4.9,4.77,
689917803729680820,0.4,95.0,4.9,5.0,4.94,
49156600,109.4,85.0,4.9,4.9,4.92,"['Throw trash away', 'Turn things off', 'Additional requests - please rinse off dishes and leave in sink']"
